2004-NAME-1086136556,41.73286428,-49.94759180,3757.884,"1086136556 Original experimental package visible","NOAA 2004 Dive N"
2004-NAME-1086136556,41.73286428,-49.94759180,3757.884,"1086136556 framegrab -> 1086136556.tif","NOAA 2004 Dive N"
2004-NAME-1086136566,41.73286017,-49.94759039,3758.255,"1086136566 framegrab -> 1086136566.tif","NOAA 2004 Dive N"
2004-NAME-1086136576,41.73285607,-49.94758898,3758.809,"1086136576 framegrab -> 1086136576.tif","NOAA 2004 Dive N"
2004-NAME-1086136586,41.73285196,-49.94758757,3759.230,"1086136586 framegrab -> 1086136586.tif","NOAA 2004 Dive N"
2004-NAME-1086136596,41.73285327,-49.94758968,3759.378,"1086136596 framegrab -> 1086136596.tif","NOAA 2004 Dive N"
2004-NAME-1086136606,41.73285481,-49.94759195,3759.740,"1086136606 Marconi room","NOAA 2004 Dive N"
2004-NAME-1086136616,41.73285635,-49.94759422,3759.592,"1086136616 framegrab -> 1086136616.tif","NOAA 2004 Dive N"
2004-NAME-1086136630,41.73285851,-49.94759739,3759.730,"1086136630 framegrab -> 1086136630.tif","NOAA 2004 Dive N"
2004-NAME-1086136636,41.73285943,-49.94759875,3759.810,"1086136636 framegrab -> 1086136636.tif","NOAA 2004 Dive N"
2004-NAME-1086136650,41.73286159,-49.94760193,3759.563,"1086136650 framegrab -> 1086136650.tif","NOAA 2004 Dive N"
2004-NAME-1086136672,41.73286498,-49.94760692,3759.622,"1086136672 framegrab -> 1086136672.tif","NOAA 2004 Dive N"
2004-NAME-1086136748,41.73287669,-49.94762415,3760.568,"1086136748 framegrab -> 1086136748.tif","NOAA 2004 Dive N"
2004-NAME-1086136772,41.73288039,-49.94762960,3761.189,"1086136772 framegrab -> 1086136772.tif","NOAA 2004 Dive N"
2004-NAME-1086136780,41.73288162,-49.94763141,3761.246,"1086136780 framegrab -> 1086136780.tif","NOAA 2004 Dive N"
2004-NAME-1086136794,41.73288378,-49.94763459,3761.226,"1086136794 framegrab -> 1086136794.tif","NOAA 2004 Dive N"
2004-NAME-1086136805,41.73288548,-49.94763708,3761.382,"1086136805 Close-up shot of shells","NOAA 2004 Dive N"
2004-NAME-1086136838,41.73289056,-49.94764456,3760.823,"1086136838 framegrab -> 1086136838.tif","NOAA 2004 Dive N"
2004-NAME-1086136862,41.73289426,-49.94765001,3760.022,"1086136862 framegrab -> 1086136862.tif","NOAA 2004 Dive N"
2004-NAME-1086136902,41.73290042,-49.94765908,3759.263,"1086136902 framegrab -> 1086136902.tif","NOAA 2004 Dive N"
2004-NAME-1086136908,41.73290135,-49.94766044,3759.350,"1086136908 framegrab -> 1086136908.tif","NOAA 2004 Dive N"
2004-NAME-1086136924,41.73290382,-49.94766407,3759.746,"1086136924 framegrab -> 1086136924.tif","NOAA 2004 Dive N"
2004-NAME-1086136950,41.73290782,-49.94766996,3760.058,"1086136950 framegrab -> 1086136950.tif","NOAA 2004 Dive N"
2004-NAME-1086136984,41.73291306,-49.94767767,3759.790,"1086136984 framegrab -> 1086136984.tif","NOAA 2004 Dive N"
2004-NAME-1086137004,41.73291614,-49.94768221,3758.974,"1086137004 framegrab -> 1086137004.tif","NOAA 2004 Dive N"
2004-NAME-1086137010,41.73291707,-49.94768357,3759.168,"1086137010 framegrab -> 1086137010.tif","NOAA 2004 Dive N"
2004-NAME-1086137020,41.73291861,-49.94768584,3759.391,"1086137020 framegrab -> 1086137020.tif","NOAA 2004 Dive N"
2004-NAME-1086137034,41.73292077,-49.94768901,3759.248,"1086137034 framegrab -> 1086137034.tif","NOAA 2004 Dive N"
2004-NAME-1086137068,41.73292601,-49.94769672,3759.258,"1086137068 framegrab -> 1086137068.tif","NOAA 2004 Dive N"
2004-NAME-1086137076,41.73292724,-49.94769854,3759.350,"1086137076 framegrab -> 1086137076.tif","NOAA 2004 Dive N"
2004-NAME-1086137084,41.73292847,-49.94770035,3759.405,"1086137084 framegrab -> 1086137084.tif","NOAA 2004 Dive N"
2004-NAME-1086137096,41.73293032,-49.94770307,3759.485,"1086137096 framegrab -> 1086137096.tif","NOAA 2004 Dive N"
2004-NAME-1086137097,41.73293048,-49.94770330,3759.405,"1086137097 Moving in for interior shot of collapsed area","NOAA 2004 Dive N"
2004-NAME-1086137102,41.73293125,-49.94770444,3759.246,"1086137102 framegrab -> 1086137102.tif","NOAA 2004 Dive N"
2004-NAME-1086137114,41.73293310,-49.94770716,3759.411,"1086137114 framegrab -> 1086137114.tif","NOAA 2004 Dive N"
2004-NAME-1086137124,41.73293464,-49.94770942,3759.265,"1086137124 framegrab -> 1086137124.tif","NOAA 2004 Dive N"
2004-NAME-1086137156,41.73293957,-49.94771668,3759.300,"1086137156 framegrab -> 1086137156.tif","NOAA 2004 Dive N"
2004-NAME-1086137170,41.73294173,-49.94771986,3758.623,"1086137170 framegrab -> 1086137170.tif","NOAA 2004 Dive N"
2004-NAME-1086137176,41.73294265,-49.94772122,3758.751,"1086137176 framegrab -> 1086137176.tif","NOAA 2004 Dive N"
2004-NAME-1086137186,41.73294419,-49.94772349,3758.603,"1086137186 framegrab -> 1086137186.tif","NOAA 2004 Dive N"
2004-NAME-1086137194,41.73294542,-49.94772530,3757.635,"1086137194 framegrab -> 1086137194.tif","NOAA 2004 Dive N"
2004-NAME-1086137210,41.73294789,-49.94772893,3758.555,"1086137210 framegrab -> 1086137210.tif","NOAA 2004 Dive N"
2004-NAME-1086137234,41.73295159,-49.94773437,3758.609,"1086137234 framegrab -> 1086137234.tif","NOAA 2004 Dive N"
2004-NAME-1086137296,41.73296114,-49.94774843,3758.733,"1086137296 framegrab -> 1086137296.tif","NOAA 2004 Dive N"
2004-NAME-1086137322,41.73296515,-49.94775433,3758.769,"1086137322 framegrab -> 1086137322.tif","NOAA 2004 Dive N"
