2004-NAME-1086673934,41.73492527,-49.94887836,3772.046,"1086673934 framegrab -> 1086673934.tif","NOAA 2004 Dive N"
2004-NAME-1086673938,41.73478510,-49.94882352,3771.754,"1086673938 framegrab -> 1086673938.tif","NOAA 2004 Dive N"
2004-NAME-1086673944,41.73463282,-49.94867593,3771.389,"1086673944 framegrab -> 1086673944.tif","NOAA 2004 Dive N"
2004-NAME-1086673950,41.73455426,-49.94844524,3771.275,"1086673950 framegrab -> 1086673950.tif","NOAA 2004 Dive N"
2004-NAME-1086673956,41.73464893,-49.94847896,3771.316,"1086673956 framegrab -> 1086673956.tif","NOAA 2004 Dive N"
2004-NAME-1086673964,41.73478036,-49.94857973,3771.242,"1086673964 framegrab -> 1086673964.tif","NOAA 2004 Dive N"
2004-NAME-1086673972,41.73478099,-49.94857965,3771.199,"1086673972 framegrab -> 1086673972.tif","NOAA 2004 Dive N"
2004-NAME-1086673982,41.73478178,-49.94857955,3771.154,"1086673982 framegrab -> 1086673982.tif","NOAA 2004 Dive N"
2004-NAME-1086674166,41.73479638,-49.94857772,3776.528,"1086674166 framegrab -> 1086674166.tif","NOAA 2004 Dive N"
2004-NAME-1086674172,41.73479686,-49.94857766,3776.702,"1086674172 framegrab -> 1086674172.tif","NOAA 2004 Dive N"
2004-NAME-1086674442,41.73481828,-49.94857496,3772.845,"1086674442 framegrab -> 1086674442.tif","NOAA 2004 Dive N"
2004-NAME-1086674452,41.73481908,-49.94857486,3772.697,"1086674452 framegrab -> 1086674452.tif","NOAA 2004 Dive N"
2004-NAME-1086674460,41.73481971,-49.94857478,3772.515,"1086674460 framegrab -> 1086674460.tif","NOAA 2004 Dive N"
2004-NAME-1086674470,41.73482050,-49.94857468,3772.188,"1086674470 framegrab -> 1086674470.tif","NOAA 2004 Dive N"
2004-NAME-1086675040,41.73403294,-49.94918116,3780.875,"1086675040 framegrab -> 1086675040.tif","NOAA 2004 Dive N"
2004-NAME-1086675046,41.73422073,-49.94908935,3780.767,"1086675046 framegrab -> 1086675046.tif","NOAA 2004 Dive N"
2004-NAME-1086675054,41.73447029,-49.94948015,3780.530,"1086675054 framegrab -> 1086675054.tif","NOAA 2004 Dive N"
2004-NAME-1086675060,41.73452854,-49.94956731,3780.633,"1086675060 framegrab -> 1086675060.tif","NOAA 2004 Dive N"
2004-NAME-1086675064,41.73453334,-49.94957104,3780.702,"1086675064 framegrab -> 1086675064.tif","NOAA 2004 Dive N"
2004-NAME-1086675082,41.73467599,-49.94938909,3780.716,"1086675082 framegrab -> 1086675082.tif","NOAA 2004 Dive N"
2004-NAME-1086675088,41.73484618,-49.94909693,3780.766,"1086675088 framegrab -> 1086675088.tif","NOAA 2004 Dive N"
2004-NAME-1086675100,41.73445013,-49.94904010,3780.553,"1086675100 framegrab -> 1086675100.tif","NOAA 2004 Dive N"
2004-NAME-1086675104,41.73424372,-49.94913203,3780.403,"1086675104 framegrab -> 1086675104.tif","NOAA 2004 Dive N"
2004-NAME-1086675110,41.73411734,-49.94919497,3780.195,"1086675110 framegrab -> 1086675110.tif","NOAA 2004 Dive N"
2004-NAME-1086675120,41.73439763,-49.94919965,3780.512,"1086675120 framegrab -> 1086675120.tif","NOAA 2004 Dive N"
2004-NAME-1086675168,41.73459489,-49.94931807,3780.664,"1086675168 framegrab -> 1086675168.tif","NOAA 2004 Dive N"
2004-NAME-1086675188,41.73459451,-49.94934867,3780.624,"1086675188 framegrab -> 1086675188.tif","NOAA 2004 Dive N"
2004-NAME-1086675194,41.73459440,-49.94935785,3780.609,"1086675194 framegrab -> 1086675194.tif","NOAA 2004 Dive N"
2004-NAME-1086675238,41.73459357,-49.94942518,3780.722,"1086675238 framegrab -> 1086675238.tif","NOAA 2004 Dive N"
2004-NAME-1086675282,41.73459273,-49.94949250,3780.650,"1086675282 framegrab -> 1086675282.tif","NOAA 2004 Dive N"
2004-NAME-1086675326,41.73463516,-49.94935952,3780.797,"1086675326 framegrab -> 1086675326.tif","NOAA 2004 Dive N"
2004-NAME-1086675416,41.73467987,-49.94951630,3780.614,"1086675416 framegrab -> 1086675416.tif","NOAA 2004 Dive N"
2004-NAME-1086675494,41.73476262,-49.94926743,3780.778,"1086675494 framegrab -> 1086675494.tif","NOAA 2004 Dive N"
2004-NAME-1086675570,41.73484324,-49.94902494,3780.712,"1086675570 framegrab -> 1086675570.tif","NOAA 2004 Dive N"
2004-NAME-1086675704,41.73495203,-49.94886148,3780.481,"1086675704 framegrab -> 1086675704.tif","NOAA 2004 Dive N"
2004-NAME-1086675748,41.73492365,-49.94885249,3780.727,"1086675748 framegrab -> 1086675748.tif","NOAA 2004 Dive N"
2004-NAME-1086675822,41.73500115,-49.94888350,3780.525,"1086675822 Taking close-ups of beautiful flower-like organism stickout straight out from cutting edge of bow - could be sponge?","NOAA 2004 Dive N"
2004-NAME-1086676296,41.73406446,-49.94900198,3779.005,"1086676296 framegrab -> 1086676296.tif","NOAA 2004 Dive N"
2004-NAME-1086676302,41.73406631,-49.94900450,3779.154,"1086676302 framegrab -> 1086676302.tif","NOAA 2004 Dive N"
2004-NAME-1086676308,41.73406815,-49.94900703,3778.994,"1086676308 framegrab -> 1086676308.tif","NOAA 2004 Dive N"
2004-NAME-1086676338,41.73407736,-49.94901963,3778.971,"1086676338 framegrab -> 1086676338.tif","NOAA 2004 Dive N"
2004-NAME-1086676344,41.73407920,-49.94902215,3779.140,"1086676344 framegrab -> 1086676344.tif","NOAA 2004 Dive N"
2004-NAME-1086676653,41.73417410,-49.94915199,3776.906,"1086676653 Considering doing a fly-over since mosaicing cameras are not working","NOAA 2004 Dive N"
2004-NAME-1086676690,41.73418546,-49.94916754,3776.030,"1086676690 framegrab -> 1086676690.tif","NOAA 2004 Dive N"
2004-NAME-1086676814,41.73422354,-49.94921964,3773.929,"1086676814 framegrab -> 1086676814.tif","NOAA 2004 Dive N"
2004-NAME-1086676911,41.73425333,-49.94926040,3772.780,"1086676911 Bert's on capture","NOAA 2004 Dive N"
2004-NAME-1086676918,41.73425548,-49.94926334,3772.330,"1086676918 framegrab -> 1086676918.tif","NOAA 2004 Dive N"
2004-NAME-1086676928,41.73425855,-49.94926754,3772.023,"1086676928 framegrab -> 1086676928.tif","NOAA 2004 Dive N"
2004-NAME-1086676952,41.73426592,-49.94927763,3771.172,"1086676952 Requesting ship to move 15 m due south","NOAA 2004 Dive N"
2004-NAME-1086677128,41.73425204,-49.94931528,3771.980,"1086677128 framegrab -> 1086677128.tif","NOAA 2004 Dive N"
2004-NAME-1086677134,41.73457788,-49.94924310,3771.846,"1086677134 framegrab -> 1086677134.tif","NOAA 2004 Dive N"
2004-NAME-1086677148,41.73451388,-49.94924437,3771.900,"1086677148 framegrab -> 1086677148.tif","NOAA 2004 Dive N"
2004-NAME-1086677158,41.73440004,-49.94925930,3771.909,"1086677158 framegrab -> 1086677158.tif","NOAA 2004 Dive N"
2004-NAME-1086677196,41.73409167,-49.94946517,3771.954,"1086677196 Ship's move is complete","NOAA 2004 Dive N"
2004-NAME-1086677278,41.73399354,-49.94959467,3772.009,"1086677278 framegrab -> 1086677278.tif","NOAA 2004 Dive N"
2004-NAME-1086677290,41.73395160,-49.94975961,3771.617,"1086677290 framegrab -> 1086677290.tif","NOAA 2004 Dive N"
2004-NAME-1086677300,41.73392374,-49.94987340,3771.365,"1086677300 framegrab -> 1086677300.tif","NOAA 2004 Dive N"
2004-NAME-1086677581,41.73396408,-49.94983849,3771.357,"1086677581 Planning to do a flyover of the bow using both Herc and Argus' HD cameras for sort of a bisected shot","NOAA 2004 Dive N"
2004-NAME-1086677682,41.73445115,-49.94944989,3771.326,"1086677682 framegrab -> 1086677682.tif","NOAA 2004 Dive N"
2004-NAME-1086677720,41.73438103,-49.94950536,3771.301,"1086677720 framegrab -> 1086677720.tif","NOAA 2004 Dive N"
2004-NAME-1086677840,41.73449922,-49.94922006,3771.382,"1086677840 framegrab -> 1086677840.tif","NOAA 2004 Dive N"
2004-NAME-1086677852,41.73455457,-49.94925672,3771.219,"1086677852 framegrab -> 1086677852.tif","NOAA 2004 Dive N"
2004-NAME-1086677860,41.73461459,-49.94938972,3771.363,"1086677860 framegrab -> 1086677860.tif","NOAA 2004 Dive N"
2004-NAME-1086677918,41.73416841,-49.94908970,3771.265,"1086677918 framegrab -> 1086677918.tif","NOAA 2004 Dive N"
2004-NAME-1086677962,41.73423523,-49.94922292,3771.210,"1086677962 framegrab -> 1086677962.tif","NOAA 2004 Dive N"
2004-NAME-1086677973,41.73425194,-49.94925623,3771.388,"1086677973 Requesting ship to move 20 m on a course of 200","NOAA 2004 Dive N"
2004-NAME-1086677978,41.73425953,-49.94927137,3771.230,"1086677978 framegrab -> 1086677978.tif","NOAA 2004 Dive N"
2004-NAME-1086677988,41.73427472,-49.94930165,3771.373,"1086677988 Looking to get sufficient overlap with imaging of bow","NOAA 2004 Dive N"
2004-NAME-1086677988,41.73427472,-49.94930165,3771.373,"1086677988 framegrab -> 1086677988.tif","NOAA 2004 Dive N"
2004-NAME-1086677996,41.73428687,-49.94932587,3771.195,"1086677996 Bert working with cameras to get them set up","NOAA 2004 Dive N"
2004-NAME-1086678018,41.73432028,-49.94939248,3771.258,"1086678018 Pointing cameras as straight down as possible","NOAA 2004 Dive N"
2004-NAME-1086678030,41.73433076,-49.94942559,3771.189,"1086678030 framegrab -> 1086678030.tif","NOAA 2004 Dive N"
2004-NAME-1086678038,41.73429385,-49.94942936,3771.377,"1086678038 framegrab -> 1086678038.tif","NOAA 2004 Dive N"
2004-NAME-1086678060,41.73419233,-49.94943973,3771.293,"1086678060 framegrab -> 1086678060.tif","NOAA 2004 Dive N"
2004-NAME-1086678070,41.73414619,-49.94944444,3771.298,"1086678070 framegrab -> 1086678070.tif","NOAA 2004 Dive N"
2004-NAME-1086678078,41.73410928,-49.94944822,3771.212,"1086678078 framegrab -> 1086678078.tif","NOAA 2004 Dive N"
2004-NAME-1086678086,41.73407236,-49.94945199,3771.326,"1086678086 framegrab -> 1086678086.tif","NOAA 2004 Dive N"
2004-NAME-1086678092,41.73408824,-49.94946769,3771.227,"1086678092 framegrab -> 1086678092.tif","NOAA 2004 Dive N"
2004-NAME-1086678116,41.73445419,-49.94959638,3771.345,"1086678116 framegrab -> 1086678116.tif","NOAA 2004 Dive N"
2004-NAME-1086678128,41.73448469,-49.94955940,3771.310,"1086678128 framegrab -> 1086678128.tif","NOAA 2004 Dive N"
2004-NAME-1086678134,41.73449994,-49.94954091,3771.286,"1086678134 framegrab -> 1086678134.tif","NOAA 2004 Dive N"
2004-NAME-1086678142,41.73452027,-49.94951625,3771.225,"1086678142 framegrab -> 1086678142.tif","NOAA 2004 Dive N"
2004-NAME-1086678148,41.73453552,-49.94949776,3771.374,"1086678148 framegrab -> 1086678148.tif","NOAA 2004 Dive N"
2004-NAME-1086678154,41.73455077,-49.94947927,3771.186,"1086678154 framegrab -> 1086678154.tif","NOAA 2004 Dive N"
2004-NAME-1086678164,41.73457619,-49.94944846,3771.329,"1086678164 framegrab -> 1086678164.tif","NOAA 2004 Dive N"
2004-NAME-1086678170,41.73459144,-49.94942997,3771.205,"1086678170 framegrab -> 1086678170.tif","NOAA 2004 Dive N"
2004-NAME-1086678176,41.73460669,-49.94941148,3771.324,"1086678176 framegrab -> 1086678176.tif","NOAA 2004 Dive N"
2004-NAME-1086678198,41.73466002,-49.94934596,3771.225,"1086678198 framegrab -> 1086678198.tif","NOAA 2004 Dive N"
2004-NAME-1086678214,41.73462120,-49.94936642,3771.205,"1086678214 framegrab -> 1086678214.tif","NOAA 2004 Dive N"
2004-NAME-1086678224,41.73459695,-49.94937921,3771.385,"1086678224 framegrab -> 1086678224.tif","NOAA 2004 Dive N"
2004-NAME-1086678266,41.73449506,-49.94943292,3771.304,"1086678266 framegrab -> 1086678266.tif","NOAA 2004 Dive N"
2004-NAME-1086678300,41.73441259,-49.94947640,3771.351,"1086678300 framegrab -> 1086678300.tif","NOAA 2004 Dive N"
2004-NAME-1086678316,41.73437377,-49.94949686,3771.395,"1086678316 Doing a High Def mosaic of bow","NOAA 2004 Dive N"
2004-NAME-1086678352,41.73428645,-49.94954289,3771.379,"1086678352 framegrab -> 1086678352.tif","NOAA 2004 Dive N"
2004-NAME-1086678396,41.73417971,-49.94959916,3771.271,"1086678396 framegrab -> 1086678396.tif","NOAA 2004 Dive N"
2004-NAME-1086678504,41.73391773,-49.94973727,3771.278,"1086678504 framegrab -> 1086678504.tif","NOAA 2004 Dive N"
2004-NAME-1086678510,41.73390317,-49.94974495,3771.238,"1086678510 framegrab -> 1086678510.tif","NOAA 2004 Dive N"
2004-NAME-1086678520,41.73388194,-49.94975547,3771.253,"1086678520 framegrab -> 1086678520.tif","NOAA 2004 Dive N"
2004-NAME-1086678554,41.73366266,-49.94927020,3771.195,"1086678554 framegrab -> 1086678554.tif","NOAA 2004 Dive N"
2004-NAME-1086678562,41.73375202,-49.94924156,3771.289,"1086678562 framegrab -> 1086678562.tif","NOAA 2004 Dive N"
2004-NAME-1086678570,41.73395561,-49.95007285,3771.209,"1086678570 framegrab -> 1086678570.tif","NOAA 2004 Dive N"
2004-NAME-1086678573,41.73404834,-49.95033361,3771.319,"1086678573 Ship has completed move","NOAA 2004 Dive N"
2004-NAME-1086678576,41.73418357,-49.95000120,3771.339,"1086678576 framegrab -> 1086678576.tif","NOAA 2004 Dive N"
2004-NAME-1086678580,41.73436388,-49.94955798,3771.225,"1086678580 framegrab -> 1086678580.tif","NOAA 2004 Dive N"
2004-NAME-1086678586,41.73427911,-49.94926814,3771.260,"1086678586 framegrab -> 1086678586.tif","NOAA 2004 Dive N"
2004-NAME-1086678590,41.73404957,-49.94925757,3771.335,"1086678590 framegrab -> 1086678590.tif","NOAA 2004 Dive N"
2004-NAME-1086678596,41.73396096,-49.94938638,3771.222,"1086678596 framegrab -> 1086678596.tif","NOAA 2004 Dive N"
2004-NAME-1086678612,41.73428057,-49.94927945,3771.227,"1086678612 framegrab -> 1086678612.tif","NOAA 2004 Dive N"
2004-NAME-1086678618,41.73449767,-49.94918466,3771.276,"1086678618 framegrab -> 1086678618.tif","NOAA 2004 Dive N"
2004-NAME-1086678624,41.73477695,-49.94917032,3771.244,"1086678624 framegrab -> 1086678624.tif","NOAA 2004 Dive N"
2004-NAME-1086678628,41.73476804,-49.94917152,3771.232,"1086678628 framegrab -> 1086678628.tif","NOAA 2004 Dive N"
2004-NAME-1086678634,41.73475467,-49.94917331,3771.314,"1086678634 framegrab -> 1086678634.tif","NOAA 2004 Dive N"
2004-NAME-1086678640,41.73474131,-49.94917511,3771.236,"1086678640 framegrab -> 1086678640.tif","NOAA 2004 Dive N"
2004-NAME-1086678644,41.73473240,-49.94917630,3771.236,"1086678644 framegrab -> 1086678644.tif","NOAA 2004 Dive N"
2004-NAME-1086678650,41.73471903,-49.94917810,3771.326,"1086678650 framegrab -> 1086678650.tif","NOAA 2004 Dive N"
2004-NAME-1086678658,41.73470121,-49.94918049,3771.211,"1086678658 framegrab -> 1086678658.tif","NOAA 2004 Dive N"
2004-NAME-1086678666,41.73468339,-49.94918288,3771.330,"1086678666 framegrab -> 1086678666.tif","NOAA 2004 Dive N"
2004-NAME-1086678700,41.73460765,-49.94919305,3771.296,"1086678700 framegrab -> 1086678700.tif","NOAA 2004 Dive N"
